instance_id,split,num_nodes,edge_prob,num_edges,start,goal,shortest_path,shortest_path_length,graph_json,graph_text
train_n10_p03_00795,train,10,0.3,28,2,6,"[2, 8, 6]",3,"{""0"": [5], ""1"": [5, 8], ""2"": [1, 8, 9], ""3"": [0, 4, 5, 7], ""4"": [3, 9], ""5"": [3, 4, 8], ""6"": [3, 8], ""7"": [1, 3], ""8"": [0, 2, 3, 6, 7], ""9"": [0, 4, 5, 7]}","0: [5]
1: [5, 8]
2: [1, 8, 9]
3: [0, 4, 5, 7]
4: [3, 9]
5: [3, 4, 8]
6: [3, 8]
7: [1, 3]
8: [0, 2, 3, 6, 7]
9: [0, 4, 5, 7]"
train_n10_p03_00796,train,10,0.3,25,6,5,"[6, 1, 5]",3,"{""0"": [1, 3, 6, 9], ""1"": [0, 2, 5, 9], ""2"": [0, 1], ""3"": [], ""4"": [0], ""5"": [3, 6], ""6"": [1, 3, 7], ""7"": [0, 1, 2, 4, 5, 8], ""8"": [1, 4], ""9"": [2]}","0: [1, 3, 6, 9]
1: [0, 2, 5, 9]
2: [0, 1]
3: []
4: [0]
5: [3, 6]
6: [1, 3, 7]
7: [0, 1, 2, 4, 5, 8]
8: [1, 4]
9: [2]"
train_n10_p03_00797,train,10,0.3,20,0,4,"[0, 6, 4]",3,"{""0"": [3, 6], ""1"": [], ""2"": [0, 7], ""3"": [2, 5], ""4"": [2, 7], ""5"": [0, 7], ""6"": [1, 4, 5, 9], ""7"": [], ""8"": [0, 1], ""9"": [0, 1, 4, 5]}","0: [3, 6]
1: []
2: [0, 7]
3: [2, 5]
4: [2, 7]
5: [0, 7]
6: [1, 4, 5, 9]
7: []
8: [0, 1]
9: [0, 1, 4, 5]"
train_n10_p03_00798,train,10,0.3,26,1,2,"[1, 9, 5, 0, 2]",5,"{""0"": [2, 3, 6, 9], ""1"": [6, 9], ""2"": [1, 9], ""3"": [0, 2, 5, 7, 9], ""4"": [1, 6], ""5"": [0, 3], ""6"": [8, 9], ""7"": [1, 2, 3, 5, 9], ""8"": [9], ""9"": [5]}","0: [2, 3, 6, 9]
1: [6, 9]
2: [1, 9]
3: [0, 2, 5, 7, 9]
4: [1, 6]
5: [0, 3]
6: [8, 9]
7: [1, 2, 3, 5, 9]
8: [9]
9: [5]"
train_n10_p03_00799,train,10,0.3,26,2,6,"[2, 9, 1, 6]",4,"{""0"": [2, 3, 7], ""1"": [0, 2, 6, 9], ""2"": [0, 9], ""3"": [7, 9], ""4"": [0, 1, 7, 8], ""5"": [7], ""6"": [], ""7"": [0, 3, 9], ""8"": [1, 7], ""9"": [0, 1, 2, 3, 7]}","0: [2, 3, 7]
1: [0, 2, 6, 9]
2: [0, 9]
3: [7, 9]
4: [0, 1, 7, 8]
5: [7]
6: []
7: [0, 3, 9]
8: [1, 7]
9: [0, 1, 2, 3, 7]"
train_n10_p03_00800,train,10,0.3,28,8,9,"[8, 9]",2,"{""0"": [3, 7, 9], ""1"": [4, 6, 8], ""2"": [4, 5, 6, 8], ""3"": [1, 7, 8], ""4"": [], ""5"": [1, 3, 6, 7, 9], ""6"": [4], ""7"": [0, 1, 2], ""8"": [0, 6, 7, 9], ""9"": [1, 7]}","0: [3, 7, 9]
1: [4, 6, 8]
2: [4, 5, 6, 8]
3: [1, 7, 8]
4: []
5: [1, 3, 6, 7, 9]
6: [4]
7: [0, 1, 2]
8: [0, 6, 7, 9]
9: [1, 7]"
train_n10_p03_00801,train,10,0.3,24,6,1,"[6, 0, 2, 1]",4,"{""0"": [2, 8], ""1"": [0, 2, 9], ""2"": [1, 5], ""3"": [2, 5, 6, 7], ""4"": [0, 5, 8, 9], ""5"": [0], ""6"": [0, 4], ""7"": [2, 3, 4, 9], ""8"": [1], ""9"": [6]}","0: [2, 8]
1: [0, 2, 9]
2: [1, 5]
3: [2, 5, 6, 7]
4: [0, 5, 8, 9]
5: [0]
6: [0, 4]
7: [2, 3, 4, 9]
8: [1]
9: [6]"
train_n10_p03_00802,train,10,0.3,35,1,5,"[1, 0, 5]",3,"{""0"": [3, 4, 5, 9], ""1"": [0, 6, 7], ""2"": [0, 7], ""3"": [0, 1, 6, 8, 9], ""4"": [3, 5, 6, 8], ""5"": [2, 6], ""6"": [4, 5, 9], ""7"": [0, 2, 4], ""8"": [0, 1, 4, 5, 7], ""9"": [0, 1, 6, 8]}","0: [3, 4, 5, 9]
1: [0, 6, 7]
2: [0, 7]
3: [0, 1, 6, 8, 9]
4: [3, 5, 6, 8]
5: [2, 6]
6: [4, 5, 9]
7: [0, 2, 4]
8: [0, 1, 4, 5, 7]
9: [0, 1, 6, 8]"
train_n10_p03_00803,train,10,0.3,35,1,5,"[1, 5]",2,"{""0"": [1, 3, 4, 6], ""1"": [3, 4, 5, 7, 9], ""2"": [1, 3, 4, 5, 7, 9], ""3"": [5, 8], ""4"": [0, 3, 6, 9], ""5"": [1], ""6"": [3, 5, 8], ""7"": [2, 3, 4, 5, 9], ""8"": [0], ""9"": [0, 1, 2, 5]}","0: [1, 3, 4, 6]
1: [3, 4, 5, 7, 9]
2: [1, 3, 4, 5, 7, 9]
3: [5, 8]
4: [0, 3, 6, 9]
5: [1]
6: [3, 5, 8]
7: [2, 3, 4, 5, 9]
8: [0]
9: [0, 1, 2, 5]"
train_n10_p03_00804,train,10,0.3,34,0,4,"[0, 4]",2,"{""0"": [1, 4, 6, 7, 8], ""1"": [3, 6, 7, 9], ""2"": [4, 9], ""3"": [6, 7, 9], ""4"": [0, 1, 9], ""5"": [1, 3, 4, 8, 9], ""6"": [8, 9], ""7"": [0, 6, 8], ""8"": [2, 4, 7], ""9"": [1, 2, 5, 8]}","0: [1, 4, 6, 7, 8]
1: [3, 6, 7, 9]
2: [4, 9]
3: [6, 7, 9]
4: [0, 1, 9]
5: [1, 3, 4, 8, 9]
6: [8, 9]
7: [0, 6, 8]
8: [2, 4, 7]
9: [1, 2, 5, 8]"
train_n10_p03_00805,train,10,0.3,24,6,1,"[6, 1]",2,"{""0"": [1], ""1"": [9], ""2"": [1, 6, 9], ""3"": [6, 7], ""4"": [0, 9], ""5"": [2, 9], ""6"": [1, 2, 4, 9], ""7"": [2, 3], ""8"": [1, 2, 4, 6], ""9"": [1, 4, 7]}","0: [1]
1: [9]
2: [1, 6, 9]
3: [6, 7]
4: [0, 9]
5: [2, 9]
6: [1, 2, 4, 9]
7: [2, 3]
8: [1, 2, 4, 6]
9: [1, 4, 7]"
train_n10_p03_00806,train,10,0.3,30,3,8,"[3, 7, 8]",3,"{""0"": [3, 4, 6, 9], ""1"": [5, 6, 7, 9], ""2"": [0, 6, 7], ""3"": [1, 7], ""4"": [6, 8], ""5"": [0, 2, 7, 9], ""6"": [2, 7], ""7"": [2, 3, 8], ""8"": [4, 5, 6], ""9"": [2, 4, 5]}","0: [3, 4, 6, 9]
1: [5, 6, 7, 9]
2: [0, 6, 7]
3: [1, 7]
4: [6, 8]
5: [0, 2, 7, 9]
6: [2, 7]
7: [2, 3, 8]
8: [4, 5, 6]
9: [2, 4, 5]"
train_n10_p03_00807,train,10,0.3,22,6,2,"[6, 3, 2]",3,"{""0"": [2], ""1"": [0, 2, 8], ""2"": [1, 8], ""3"": [2, 5, 8], ""4"": [1, 6, 8], ""5"": [1, 8, 9], ""6"": [3, 8, 9], ""7"": [1], ""8"": [7], ""9"": [3, 7]}","0: [2]
1: [0, 2, 8]
2: [1, 8]
3: [2, 5, 8]
4: [1, 6, 8]
5: [1, 8, 9]
6: [3, 8, 9]
7: [1]
8: [7]
9: [3, 7]"
train_n10_p03_00808,train,10,0.3,26,4,9,"[4, 7, 9]",3,"{""0"": [4, 7], ""1"": [9], ""2"": [4, 8], ""3"": [2, 4, 5, 6, 8], ""4"": [2, 7, 8], ""5"": [0, 2, 9], ""6"": [0, 7], ""7"": [2, 4, 9], ""8"": [6, 9], ""9"": [1, 6, 7]}","0: [4, 7]
1: [9]
2: [4, 8]
3: [2, 4, 5, 6, 8]
4: [2, 7, 8]
5: [0, 2, 9]
6: [0, 7]
7: [2, 4, 9]
8: [6, 9]
9: [1, 6, 7]"
train_n10_p03_00809,train,10,0.3,23,7,2,"[7, 2]",2,"{""0"": [2, 3, 5], ""1"": [7, 8, 9], ""2"": [1], ""3"": [8], ""4"": [0, 5], ""5"": [2, 4, 9], ""6"": [3, 8], ""7"": [2, 3, 5, 9], ""8"": [4], ""9"": [0, 5, 6]}","0: [2, 3, 5]
1: [7, 8, 9]
2: [1]
3: [8]
4: [0, 5]
5: [2, 4, 9]
6: [3, 8]
7: [2, 3, 5, 9]
8: [4]
9: [0, 5, 6]"
train_n10_p03_00810,train,10,0.3,29,2,6,"[2, 0, 1, 9, 6]",5,"{""0"": [1, 2, 4, 5, 7], ""1"": [2, 5, 7, 9], ""2"": [0], ""3"": [1, 2, 5, 7], ""4"": [0, 5], ""5"": [0, 1, 2], ""6"": [1, 2, 7], ""7"": [1, 3, 4, 9], ""8"": [0], ""9"": [0, 6]}","0: [1, 2, 4, 5, 7]
1: [2, 5, 7, 9]
2: [0]
3: [1, 2, 5, 7]
4: [0, 5]
5: [0, 1, 2]
6: [1, 2, 7]
7: [1, 3, 4, 9]
8: [0]
9: [0, 6]"
train_n10_p03_00811,train,10,0.3,29,6,4,"[6, 4]",2,"{""0"": [1, 3, 4, 7], ""1"": [3, 4, 9], ""2"": [3], ""3"": [7, 8], ""4"": [0, 2, 3, 7, 9], ""5"": [1, 3, 4, 7], ""6"": [4], ""7"": [5, 6], ""8"": [2, 9], ""9"": [1, 5, 6, 7, 8]}","0: [1, 3, 4, 7]
1: [3, 4, 9]
2: [3]
3: [7, 8]
4: [0, 2, 3, 7, 9]
5: [1, 3, 4, 7]
6: [4]
7: [5, 6]
8: [2, 9]
9: [1, 5, 6, 7, 8]"
train_n10_p03_00812,train,10,0.3,32,1,5,"[1, 3, 2, 5]",4,"{""0"": [4, 8], ""1"": [0, 3, 4, 7, 9], ""2"": [3, 4, 5], ""3"": [1, 2, 6, 9], ""4"": [6], ""5"": [1, 2, 4, 6], ""6"": [0, 2, 3, 5, 9], ""7"": [1, 4, 6], ""8"": [1, 2, 4, 7], ""9"": [3]}","0: [4, 8]
1: [0, 3, 4, 7, 9]
2: [3, 4, 5]
3: [1, 2, 6, 9]
4: [6]
5: [1, 2, 4, 6]
6: [0, 2, 3, 5, 9]
7: [1, 4, 6]
8: [1, 2, 4, 7]
9: [3]"
train_n10_p03_00813,train,10,0.3,28,3,7,"[3, 7]",2,"{""0"": [1, 4], ""1"": [2, 5, 7], ""2"": [4, 5, 7], ""3"": [1, 5, 6, 7], ""4"": [5, 6], ""5"": [1, 9], ""6"": [1, 3, 4, 5, 8], ""7"": [3, 4, 8], ""8"": [2], ""9"": [0, 3, 5]}","0: [1, 4]
1: [2, 5, 7]
2: [4, 5, 7]
3: [1, 5, 6, 7]
4: [5, 6]
5: [1, 9]
6: [1, 3, 4, 5, 8]
7: [3, 4, 8]
8: [2]
9: [0, 3, 5]"
train_n10_p03_00814,train,10,0.3,23,9,3,"[9, 5, 3]",3,"{""0"": [1], ""1"": [3, 5], ""2"": [4, 7], ""3"": [6, 8], ""4"": [2], ""5"": [2, 3, 8], ""6"": [], ""7"": [1, 2, 3, 8], ""8"": [2, 3, 4, 5, 7], ""9"": [4, 5, 8]}","0: [1]
1: [3, 5]
2: [4, 7]
3: [6, 8]
4: [2]
5: [2, 3, 8]
6: []
7: [1, 2, 3, 8]
8: [2, 3, 4, 5, 7]
9: [4, 5, 8]"
train_n10_p03_00815,train,10,0.3,21,1,2,"[1, 7, 6, 2]",4,"{""0"": [5, 9], ""1"": [7], ""2"": [5, 8], ""3"": [9], ""4"": [7, 8, 9], ""5"": [2], ""6"": [2, 3, 7], ""7"": [0, 6], ""8"": [0, 3, 7], ""9"": [1, 2, 5]}","0: [5, 9]
1: [7]
2: [5, 8]
3: [9]
4: [7, 8, 9]
5: [2]
6: [2, 3, 7]
7: [0, 6]
8: [0, 3, 7]
9: [1, 2, 5]"
train_n10_p03_00816,train,10,0.3,26,0,6,"[0, 3, 1, 6]",4,"{""0"": [3], ""1"": [6], ""2"": [3], ""3"": [0, 1, 5, 9], ""4"": [1, 2, 3], ""5"": [3, 4, 6, 9], ""6"": [1, 5, 8], ""7"": [3, 8, 9], ""8"": [4, 6, 7], ""9"": [3, 4, 5]}","0: [3]
1: [6]
2: [3]
3: [0, 1, 5, 9]
4: [1, 2, 3]
5: [3, 4, 6, 9]
6: [1, 5, 8]
7: [3, 8, 9]
8: [4, 6, 7]
9: [3, 4, 5]"
train_n10_p03_00817,train,10,0.3,28,9,6,"[9, 2, 0, 6]",4,"{""0"": [2, 3, 6, 7, 9], ""1"": [], ""2"": [0, 1, 3, 5, 8], ""3"": [], ""4"": [1, 3, 8, 9], ""5"": [1, 6, 9], ""6"": [2, 7, 9], ""7"": [2, 6, 8, 9], ""8"": [1], ""9"": [1, 2, 8]}","0: [2, 3, 6, 7, 9]
1: []
2: [0, 1, 3, 5, 8]
3: []
4: [1, 3, 8, 9]
5: [1, 6, 9]
6: [2, 7, 9]
7: [2, 6, 8, 9]
8: [1]
9: [1, 2, 8]"
train_n10_p03_00818,train,10,0.3,31,7,5,"[7, 5]",2,"{""0"": [4, 8, 9], ""1"": [0, 4, 5, 8, 9], ""2"": [1, 6], ""3"": [2, 4], ""4"": [0, 1, 2, 3], ""5"": [4, 9], ""6"": [2, 3, 4, 9], ""7"": [0, 3, 5, 6, 8, 9], ""8"": [6, 9], ""9"": [7]}","0: [4, 8, 9]
1: [0, 4, 5, 8, 9]
2: [1, 6]
3: [2, 4]
4: [0, 1, 2, 3]
5: [4, 9]
6: [2, 3, 4, 9]
7: [0, 3, 5, 6, 8, 9]
8: [6, 9]
9: [7]"
train_n10_p03_00819,train,10,0.3,25,9,2,"[9, 2]",2,"{""0"": [4, 6, 9], ""1"": [4], ""2"": [0, 3], ""3"": [1, 6, 8], ""4"": [3, 6, 7], ""5"": [0, 3], ""6"": [0, 1, 3, 8], ""7"": [1, 2, 3], ""8"": [3], ""9"": [2, 4, 5]}","0: [4, 6, 9]
1: [4]
2: [0, 3]
3: [1, 6, 8]
4: [3, 6, 7]
5: [0, 3]
6: [0, 1, 3, 8]
7: [1, 2, 3]
8: [3]
9: [2, 4, 5]"
train_n10_p03_00820,train,10,0.3,24,5,3,"[5, 3]",2,"{""0"": [4, 5, 7, 9], ""1"": [4], ""2"": [0, 5, 6], ""3"": [1, 2, 4, 5], ""4"": [0, 6, 8], ""5"": [3], ""6"": [1, 2], ""7"": [8, 9], ""8"": [0, 2], ""9"": [0, 7]}","0: [4, 5, 7, 9]
1: [4]
2: [0, 5, 6]
3: [1, 2, 4, 5]
4: [0, 6, 8]
5: [3]
6: [1, 2]
7: [8, 9]
8: [0, 2]
9: [0, 7]"
train_n10_p03_00821,train,10,0.3,24,5,2,"[5, 9, 2]",3,"{""0"": [1, 6, 7], ""1"": [3, 5, 7], ""2"": [4, 8], ""3"": [2, 5], ""4"": [3, 8], ""5"": [0, 9], ""6"": [3, 4], ""7"": [1, 3, 9], ""8"": [3, 4], ""9"": [0, 2, 6]}","0: [1, 6, 7]
1: [3, 5, 7]
2: [4, 8]
3: [2, 5]
4: [3, 8]
5: [0, 9]
6: [3, 4]
7: [1, 3, 9]
8: [3, 4]
9: [0, 2, 6]"
train_n10_p03_00822,train,10,0.3,24,5,4,"[5, 9, 0, 4]",4,"{""0"": [4, 6, 7, 8], ""1"": [0, 5, 9], ""2"": [3, 4], ""3"": [1], ""4"": [0, 1, 2, 6, 9], ""5"": [9], ""6"": [0, 5], ""7"": [9], ""8"": [3, 6], ""9"": [0, 1, 2]}","0: [4, 6, 7, 8]
1: [0, 5, 9]
2: [3, 4]
3: [1]
4: [0, 1, 2, 6, 9]
5: [9]
6: [0, 5]
7: [9]
8: [3, 6]
9: [0, 1, 2]"
train_n10_p03_00823,train,10,0.3,26,9,3,"[9, 3]",2,"{""0"": [1, 7, 9], ""1"": [4, 8, 9], ""2"": [6, 9], ""3"": [7, 8], ""4"": [1, 2, 7], ""5"": [], ""6"": [0, 4, 5, 7, 8], ""7"": [2, 6, 9], ""8"": [4, 5], ""9"": [1, 3, 6]}","0: [1, 7, 9]
1: [4, 8, 9]
2: [6, 9]
3: [7, 8]
4: [1, 2, 7]
5: []
6: [0, 4, 5, 7, 8]
7: [2, 6, 9]
8: [4, 5]
9: [1, 3, 6]"
train_n10_p03_00824,train,10,0.3,27,6,4,"[6, 4]",2,"{""0"": [1, 3, 4, 6, 7], ""1"": [2], ""2"": [1], ""3"": [1, 7, 8], ""4"": [], ""5"": [2, 3, 9], ""6"": [0, 4, 5, 8], ""7"": [2, 4, 9], ""8"": [6, 9], ""9"": [0, 2, 4, 5, 6]}","0: [1, 3, 4, 6, 7]
1: [2]
2: [1]
3: [1, 7, 8]
4: []
5: [2, 3, 9]
6: [0, 4, 5, 8]
7: [2, 4, 9]
8: [6, 9]
9: [0, 2, 4, 5, 6]"
train_n10_p03_00825,train,10,0.3,27,5,1,"[5, 6, 0, 1]",4,"{""0"": [1, 4, 5, 8], ""1"": [2, 4, 8, 9], ""2"": [0, 4, 9], ""3"": [5, 6, 9], ""4"": [6, 7], ""5"": [6, 7], ""6"": [0, 8, 9], ""7"": [9], ""8"": [3, 7], ""9"": [2, 5, 8]}","0: [1, 4, 5, 8]
1: [2, 4, 8, 9]
2: [0, 4, 9]
3: [5, 6, 9]
4: [6, 7]
5: [6, 7]
6: [0, 8, 9]
7: [9]
8: [3, 7]
9: [2, 5, 8]"
train_n10_p03_00826,train,10,0.3,28,3,8,"[3, 8]",2,"{""0"": [1, 5, 8, 9], ""1"": [6, 8, 9], ""2"": [0, 3, 6, 8], ""3"": [7, 8], ""4"": [6, 8], ""5"": [1, 8, 9], ""6"": [7, 9], ""7"": [0, 1, 2], ""8"": [0, 3, 4], ""9"": [0, 5]}","0: [1, 5, 8, 9]
1: [6, 8, 9]
2: [0, 3, 6, 8]
3: [7, 8]
4: [6, 8]
5: [1, 8, 9]
6: [7, 9]
7: [0, 1, 2]
8: [0, 3, 4]
9: [0, 5]"
train_n10_p03_00827,train,10,0.3,31,8,0,"[8, 2, 4, 0]",4,"{""0"": [4, 7], ""1"": [3, 6, 8], ""2"": [3, 4, 6], ""3"": [2, 8], ""4"": [0, 2, 3, 6, 9], ""5"": [0, 2, 3], ""6"": [1, 3, 4, 5, 8], ""7"": [2, 8], ""8"": [2, 3], ""9"": [0, 4, 7, 8]}","0: [4, 7]
1: [3, 6, 8]
2: [3, 4, 6]
3: [2, 8]
4: [0, 2, 3, 6, 9]
5: [0, 2, 3]
6: [1, 3, 4, 5, 8]
7: [2, 8]
8: [2, 3]
9: [0, 4, 7, 8]"
train_n10_p03_00828,train,10,0.3,25,3,7,"[3, 7]",2,"{""0"": [1, 5], ""1"": [7, 9], ""2"": [4, 5, 7], ""3"": [4, 7, 8, 9], ""4"": [1, 8], ""5"": [2, 3, 8], ""6"": [5, 7], ""7"": [3, 5], ""8"": [5, 9], ""9"": [0, 1, 8]}","0: [1, 5]
1: [7, 9]
2: [4, 5, 7]
3: [4, 7, 8, 9]
4: [1, 8]
5: [2, 3, 8]
6: [5, 7]
7: [3, 5]
8: [5, 9]
9: [0, 1, 8]"
train_n10_p03_00829,train,10,0.3,28,7,2,"[7, 2]",2,"{""0"": [9], ""1"": [3, 4], ""2"": [0, 3, 5], ""3"": [1, 8], ""4"": [1, 7, 8], ""5"": [4, 7, 9], ""6"": [4, 5, 8], ""7"": [2, 3, 8, 9], ""8"": [0, 1, 5], ""9"": [2, 3, 7, 8]}","0: [9]
1: [3, 4]
2: [0, 3, 5]
3: [1, 8]
4: [1, 7, 8]
5: [4, 7, 9]
6: [4, 5, 8]
7: [2, 3, 8, 9]
8: [0, 1, 5]
9: [2, 3, 7, 8]"
train_n10_p03_00830,train,10,0.3,31,3,4,"[3, 1, 4]",3,"{""0"": [1, 2, 3, 5, 8], ""1"": [4], ""2"": [0, 8], ""3"": [0, 1, 7], ""4"": [3, 5, 7], ""5"": [1, 6, 9], ""6"": [4, 5, 9], ""7"": [0, 1, 2, 3, 6, 9], ""8"": [1, 2, 4, 6], ""9"": [7]}","0: [1, 2, 3, 5, 8]
1: [4]
2: [0, 8]
3: [0, 1, 7]
4: [3, 5, 7]
5: [1, 6, 9]
6: [4, 5, 9]
7: [0, 1, 2, 3, 6, 9]
8: [1, 2, 4, 6]
9: [7]"
train_n10_p03_00831,train,10,0.3,23,1,7,"[1, 0, 3, 5, 7]",5,"{""0"": [3, 6, 8], ""1"": [0], ""2"": [1, 3, 5, 8], ""3"": [0, 5, 8], ""4"": [2, 5], ""5"": [7], ""6"": [8], ""7"": [1, 2, 6, 8], ""8"": [1, 2], ""9"": [5, 6]}","0: [3, 6, 8]
1: [0]
2: [1, 3, 5, 8]
3: [0, 5, 8]
4: [2, 5]
5: [7]
6: [8]
7: [1, 2, 6, 8]
8: [1, 2]
9: [5, 6]"
train_n10_p03_00832,train,10,0.3,29,9,6,"[9, 6]",2,"{""0"": [1, 3], ""1"": [0, 5], ""2"": [1, 3, 5, 9], ""3"": [1, 5, 7], ""4"": [2, 5, 7], ""5"": [9], ""6"": [2, 8, 9], ""7"": [4, 5], ""8"": [0, 1, 4, 5], ""9"": [0, 1, 2, 5, 6]}","0: [1, 3]
1: [0, 5]
2: [1, 3, 5, 9]
3: [1, 5, 7]
4: [2, 5, 7]
5: [9]
6: [2, 8, 9]
7: [4, 5]
8: [0, 1, 4, 5]
9: [0, 1, 2, 5, 6]"
train_n10_p03_00833,train,10,0.3,32,8,6,"[8, 6]",2,"{""0"": [4, 6, 7], ""1"": [0, 3, 4, 9], ""2"": [9], ""3"": [2], ""4"": [3, 5, 8], ""5"": [4, 7], ""6"": [0, 3, 4, 8], ""7"": [0, 2, 5, 9], ""8"": [2, 4, 5, 6, 7, 9], ""9"": [4, 5, 6, 8]}","0: [4, 6, 7]
1: [0, 3, 4, 9]
2: [9]
3: [2]
4: [3, 5, 8]
5: [4, 7]
6: [0, 3, 4, 8]
7: [0, 2, 5, 9]
8: [2, 4, 5, 6, 7, 9]
9: [4, 5, 6, 8]"
train_n10_p03_00834,train,10,0.3,34,0,5,"[0, 8, 5]",3,"{""0"": [8], ""1"": [4, 5, 7, 8], ""2"": [0, 4, 8], ""3"": [0, 8], ""4"": [0, 3, 6, 7, 9], ""5"": [2, 9], ""6"": [4, 8, 9], ""7"": [0, 4, 8, 9], ""8"": [1, 2, 3, 5, 6, 9], ""9"": [0, 2, 4, 7]}","0: [8]
1: [4, 5, 7, 8]
2: [0, 4, 8]
3: [0, 8]
4: [0, 3, 6, 7, 9]
5: [2, 9]
6: [4, 8, 9]
7: [0, 4, 8, 9]
8: [1, 2, 3, 5, 6, 9]
9: [0, 2, 4, 7]"
train_n10_p03_00835,train,10,0.3,33,9,1,"[9, 6, 1]",3,"{""0"": [1, 3, 4, 9], ""1"": [4, 5, 6, 7], ""2"": [3, 4, 9], ""3"": [5], ""4"": [2, 3, 5, 6], ""5"": [0, 4, 6, 7], ""6"": [1, 8], ""7"": [1, 2, 8], ""8"": [1, 2, 4, 5], ""9"": [2, 5, 6, 8]}","0: [1, 3, 4, 9]
1: [4, 5, 6, 7]
2: [3, 4, 9]
3: [5]
4: [2, 3, 5, 6]
5: [0, 4, 6, 7]
6: [1, 8]
7: [1, 2, 8]
8: [1, 2, 4, 5]
9: [2, 5, 6, 8]"
train_n10_p03_00836,train,10,0.3,24,3,5,"[3, 2, 7, 8, 5]",5,"{""0"": [1, 8, 9], ""1"": [5, 6, 7, 9], ""2"": [4, 7, 9], ""3"": [2], ""4"": [2], ""5"": [0], ""6"": [0, 4, 5], ""7"": [3, 8], ""8"": [5, 9], ""9"": [2, 3, 4, 8]}","0: [1, 8, 9]
1: [5, 6, 7, 9]
2: [4, 7, 9]
3: [2]
4: [2]
5: [0]
6: [0, 4, 5]
7: [3, 8]
8: [5, 9]
9: [2, 3, 4, 8]"
train_n10_p03_00837,train,10,0.3,29,9,0,"[9, 1, 2, 0]",4,"{""0"": [1, 2, 4, 5, 6, 8, 9], ""1"": [2, 6, 8], ""2"": [0, 6, 7, 9], ""3"": [5, 6, 9], ""4"": [1, 6], ""5"": [6, 9], ""6"": [0, 1], ""7"": [0, 4, 6], ""8"": [4, 5], ""9"": [1]}","0: [1, 2, 4, 5, 6, 8, 9]
1: [2, 6, 8]
2: [0, 6, 7, 9]
3: [5, 6, 9]
4: [1, 6]
5: [6, 9]
6: [0, 1]
7: [0, 4, 6]
8: [4, 5]
9: [1]"
train_n10_p03_00838,train,10,0.3,23,6,5,"[6, 5]",2,"{""0"": [1], ""1"": [0, 6, 9], ""2"": [], ""3"": [2, 5, 6, 8], ""4"": [1, 2, 7], ""5"": [8], ""6"": [3, 4, 5, 7], ""7"": [6, 9], ""8"": [0, 9], ""9"": [3, 5, 6]}","0: [1]
1: [0, 6, 9]
2: []
3: [2, 5, 6, 8]
4: [1, 2, 7]
5: [8]
6: [3, 4, 5, 7]
7: [6, 9]
8: [0, 9]
9: [3, 5, 6]"
train_n10_p03_00839,train,10,0.3,31,1,0,"[1, 3, 0]",3,"{""0"": [5, 9], ""1"": [3, 4, 8], ""2"": [1, 5, 6, 9], ""3"": [0, 5, 9], ""4"": [1, 5, 6, 7, 8, 9], ""5"": [8, 9], ""6"": [3, 5, 8], ""7"": [0, 1, 2, 4, 5], ""8"": [3, 4], ""9"": [1]}","0: [5, 9]
1: [3, 4, 8]
2: [1, 5, 6, 9]
3: [0, 5, 9]
4: [1, 5, 6, 7, 8, 9]
5: [8, 9]
6: [3, 5, 8]
7: [0, 1, 2, 4, 5]
8: [3, 4]
9: [1]"
train_n10_p03_00840,train,10,0.3,27,4,3,"[4, 3]",2,"{""0"": [3, 5, 6], ""1"": [], ""2"": [0, 1, 4, 6, 7, 9], ""3"": [5], ""4"": [3, 6, 7], ""5"": [3, 8, 9], ""6"": [4, 5, 7, 8], ""7"": [], ""8"": [0, 2, 7], ""9"": [4, 5, 6, 8]}","0: [3, 5, 6]
1: []
2: [0, 1, 4, 6, 7, 9]
3: [5]
4: [3, 6, 7]
5: [3, 8, 9]
6: [4, 5, 7, 8]
7: []
8: [0, 2, 7]
9: [4, 5, 6, 8]"
train_n10_p03_00841,train,10,0.3,22,8,9,"[8, 9]",2,"{""0"": [1, 7], ""1"": [4], ""2"": [1], ""3"": [1, 5, 7, 8, 9], ""4"": [7], ""5"": [4, 6, 7, 9], ""6"": [5, 8], ""7"": [9], ""8"": [0, 5, 6, 9], ""9"": [4]}","0: [1, 7]
1: [4]
2: [1]
3: [1, 5, 7, 8, 9]
4: [7]
5: [4, 6, 7, 9]
6: [5, 8]
7: [9]
8: [0, 5, 6, 9]
9: [4]"
train_n10_p03_00842,train,10,0.3,28,9,3,"[9, 0, 3]",3,"{""0"": [1, 2, 3, 8], ""1"": [0, 9], ""2"": [0, 3, 5, 6, 7], ""3"": [4], ""4"": [8], ""5"": [2, 4], ""6"": [1, 2, 4], ""7"": [3, 9], ""8"": [0, 4, 5, 6], ""9"": [0, 4, 5, 7]}","0: [1, 2, 3, 8]
1: [0, 9]
2: [0, 3, 5, 6, 7]
3: [4]
4: [8]
5: [2, 4]
6: [1, 2, 4]
7: [3, 9]
8: [0, 4, 5, 6]
9: [0, 4, 5, 7]"
