instance_id,split,num_nodes,edge_prob,num_edges,start,goal,shortest_path,shortest_path_length,graph_json,graph_text
train_n5_p035_00523,train,5,0.35,10,4,0,"[4, 0]",2,"{""0"": [3, 4], ""1"": [3, 4], ""2"": [4], ""3"": [4], ""4"": [0, 1, 2, 3]}","0: [3, 4]
1: [3, 4]
2: [4]
3: [4]
4: [0, 1, 2, 3]"
train_n20_p02_00503,train,20,0.2,65,11,12,"[11, 12]",2,"{""0"": [1, 3, 5, 19], ""1"": [5, 10, 13, 14], ""2"": [1, 5, 7, 8, 11, 12, 17, 18], ""3"": [14, 15], ""4"": [8, 10, 12], ""5"": [0, 3, 13, 16], ""6"": [8, 11, 13, 14, 17, 19], ""7"": [], ""8"": [0], ""9"": [0, 6], ""10"": [4, 5], ""11"": [10, 12, 16], ""12"": [0, 4, 7, 11, 17], ""13"": [0, 1, 3, 4], ""14"": [4, 18], ""15"": [14, 19], ""16"": [1, 3, 4, 5], ""17"": [8], ""18"": [6, 7, 17], ""19"": [0, 1, 8, 12, 13]}","0: [1, 3, 5, 19]
1: [5, 10, 13, 14]
2: [1, 5, 7, 8, 11, 12, 17, 18]
3: [14, 15]
4: [8, 10, 12]
5: [0, 3, 13, 16]
6: [8, 11, 13, 14, 17, 19]
7: []
8: [0]
9: [0, 6]
10: [4, 5]
11: [10, 12, 16]
12: [0, 4, 7, 11, 17]
13: [0, 1, 3, 4]
14: [4, 18]
15: [14, 19]
16: [1, 3, 4, 5]
17: [8]
18: [6, 7, 17]
19: [0, 1, 8, 12, 13]"
train_n5_p035_00191,train,5,0.35,9,1,3,"[1, 4, 3]",3,"{""0"": [1, 3, 4], ""1"": [4], ""2"": [], ""3"": [0, 1, 2, 4], ""4"": [3]}","0: [1, 3, 4]
1: [4]
2: []
3: [0, 1, 2, 4]
4: [3]"
train_n5_p035_00534,train,5,0.35,9,1,2,"[1, 3, 2]",3,"{""0"": [3], ""1"": [0, 3, 4], ""2"": [0, 1, 3], ""3"": [2], ""4"": [2]}","0: [3]
1: [0, 3, 4]
2: [0, 1, 3]
3: [2]
4: [2]"
train_n20_p02_00307,train,20,0.2,85,4,7,"[4, 1, 16, 7]",4,"{""0"": [1, 2], ""1"": [3, 4, 8, 10, 16, 17], ""2"": [1, 3, 10, 14], ""3"": [0, 15, 16], ""4"": [0, 1, 2, 9], ""5"": [0, 3, 8, 9, 10, 13], ""6"": [0, 12, 15, 19], ""7"": [0, 4, 6, 14, 17], ""8"": [4, 17, 19], ""9"": [3, 5, 8, 14, 15, 18], ""10"": [1, 2, 5], ""11"": [0, 3, 10, 17], ""12"": [1, 4, 7], ""13"": [1, 5, 17, 19], ""14"": [6, 11, 13, 15, 19], ""15"": [8, 10, 12, 13, 16, 19], ""16"": [7, 9, 17], ""17"": [9, 11, 18, 19], ""18"": [3, 4, 9, 17, 19], ""19"": [0, 6, 8, 11, 14]}","0: [1, 2]
1: [3, 4, 8, 10, 16, 17]
2: [1, 3, 10, 14]
3: [0, 15, 16]
4: [0, 1, 2, 9]
5: [0, 3, 8, 9, 10, 13]
6: [0, 12, 15, 19]
7: [0, 4, 6, 14, 17]
8: [4, 17, 19]
9: [3, 5, 8, 14, 15, 18]
10: [1, 2, 5]
11: [0, 3, 10, 17]
12: [1, 4, 7]
13: [1, 5, 17, 19]
14: [6, 11, 13, 15, 19]
15: [8, 10, 12, 13, 16, 19]
16: [7, 9, 17]
17: [9, 11, 18, 19]
18: [3, 4, 9, 17, 19]
19: [0, 6, 8, 11, 14]"
train_n5_p035_00399,train,5,0.35,10,4,0,"[4, 2, 0]",3,"{""0"": [2, 3, 4], ""1"": [3], ""2"": [0, 3, 4], ""3"": [1], ""4"": [2, 3]}","0: [2, 3, 4]
1: [3]
2: [0, 3, 4]
3: [1]
4: [2, 3]"
train_n20_p02_00259,train,20,0.2,62,13,16,"[13, 4, 3, 16]",4,"{""0"": [7, 8, 9, 10, 12, 15], ""1"": [8, 9, 15], ""2"": [1, 6, 17], ""3"": [16, 18], ""4"": [3, 12, 17], ""5"": [8], ""6"": [4, 7, 8, 9, 10, 13], ""7"": [5, 8, 18], ""8"": [2, 6], ""9"": [6, 8, 10, 13], ""10"": [], ""11"": [2, 8, 12, 18], ""12"": [9, 13], ""13"": [4, 6, 8, 10], ""14"": [11], ""15"": [0, 1, 4, 5, 9, 12], ""16"": [3, 7, 11, 18], ""17"": [10, 16, 19], ""18"": [4, 15], ""19"": [0, 4, 9]}","0: [7, 8, 9, 10, 12, 15]
1: [8, 9, 15]
2: [1, 6, 17]
3: [16, 18]
4: [3, 12, 17]
5: [8]
6: [4, 7, 8, 9, 10, 13]
7: [5, 8, 18]
8: [2, 6]
9: [6, 8, 10, 13]
10: []
11: [2, 8, 12, 18]
12: [9, 13]
13: [4, 6, 8, 10]
14: [11]
15: [0, 1, 4, 5, 9, 12]
16: [3, 7, 11, 18]
17: [10, 16, 19]
18: [4, 15]
19: [0, 4, 9]"
train_n20_p02_00047,train,20,0.2,78,12,3,"[12, 5, 0, 3]",4,"{""0"": [3, 5, 9, 12, 17], ""1"": [6, 13, 16], ""2"": [0, 7, 8, 13], ""3"": [1, 10, 11, 14], ""4"": [6, 7, 8, 9, 10, 11, 14, 16], ""5"": [0, 1, 2, 6, 10, 13, 17], ""6"": [0, 4, 13], ""7"": [19], ""8"": [9, 16], ""9"": [6, 13, 14, 15], ""10"": [1, 2, 5, 6, 11, 13, 18], ""11"": [2, 5, 14, 15], ""12"": [5, 7, 19], ""13"": [7, 14], ""14"": [4, 6, 15, 16], ""15"": [2, 3, 11, 13, 14, 18, 19], ""16"": [9], ""17"": [0, 3], ""18"": [], ""19"": [1, 2, 4, 7, 8, 15, 18]}","0: [3, 5, 9, 12, 17]
1: [6, 13, 16]
2: [0, 7, 8, 13]
3: [1, 10, 11, 14]
4: [6, 7, 8, 9, 10, 11, 14, 16]
5: [0, 1, 2, 6, 10, 13, 17]
6: [0, 4, 13]
7: [19]
8: [9, 16]
9: [6, 13, 14, 15]
10: [1, 2, 5, 6, 11, 13, 18]
11: [2, 5, 14, 15]
12: [5, 7, 19]
13: [7, 14]
14: [4, 6, 15, 16]
15: [2, 3, 11, 13, 14, 18, 19]
16: [9]
17: [0, 3]
18: []
19: [1, 2, 4, 7, 8, 15, 18]"
train_n15_p025_00589,train,15,0.25,46,3,5,"[3, 2, 10, 5]",4,"{""0"": [2, 3, 4, 9, 11], ""1"": [2, 3, 4, 14], ""2"": [4, 10, 11], ""3"": [1, 2], ""4"": [2, 9, 12], ""5"": [10], ""6"": [0, 2, 10, 11], ""7"": [0, 14], ""8"": [0, 1], ""9"": [7, 13], ""10"": [1, 3, 5, 7, 12], ""11"": [5, 7], ""12"": [10, 14], ""13"": [1, 5, 8, 9], ""14"": [2, 3, 4, 9, 13]}","0: [2, 3, 4, 9, 11]
1: [2, 3, 4, 14]
2: [4, 10, 11]
3: [1, 2]
4: [2, 9, 12]
5: [10]
6: [0, 2, 10, 11]
7: [0, 14]
8: [0, 1]
9: [7, 13]
10: [1, 3, 5, 7, 12]
11: [5, 7]
12: [10, 14]
13: [1, 5, 8, 9]
14: [2, 3, 4, 9, 13]"
train_n10_p03_00729,train,10,0.3,29,4,0,"[4, 6, 0]",3,"{""0"": [2, 3], ""1"": [], ""2"": [5, 6, 9], ""3"": [1], ""4"": [2, 3, 5, 6], ""5"": [6, 7, 8], ""6"": [0, 2], ""7"": [0, 1, 4, 9], ""8"": [2, 4, 5, 6], ""9"": [0, 2, 3, 4, 7, 8]}","0: [2, 3]
1: []
2: [5, 6, 9]
3: [1]
4: [2, 3, 5, 6]
5: [6, 7, 8]
6: [0, 2]
7: [0, 1, 4, 9]
8: [2, 4, 5, 6]
9: [0, 2, 3, 4, 7, 8]"
train_n15_p025_00478,train,15,0.25,50,11,3,"[11, 8, 12, 3]",4,"{""0"": [2, 3, 7, 9, 11, 12, 14], ""1"": [4, 9, 14], ""2"": [7], ""3"": [4, 6, 14], ""4"": [0, 3, 7, 12, 13], ""5"": [0, 7, 10, 14], ""6"": [1, 4, 14], ""7"": [5, 6, 12], ""8"": [9, 11, 12, 13, 14], ""9"": [5, 11], ""10"": [2], ""11"": [2, 8], ""12"": [0, 3, 8, 10, 14], ""13"": [0, 5, 10, 11], ""14"": [10, 13]}","0: [2, 3, 7, 9, 11, 12, 14]
1: [4, 9, 14]
2: [7]
3: [4, 6, 14]
4: [0, 3, 7, 12, 13]
5: [0, 7, 10, 14]
6: [1, 4, 14]
7: [5, 6, 12]
8: [9, 11, 12, 13, 14]
9: [5, 11]
10: [2]
11: [2, 8]
12: [0, 3, 8, 10, 14]
13: [0, 5, 10, 11]
14: [10, 13]"
train_n20_p02_00176,train,20,0.2,92,2,8,"[2, 7, 6, 8]",4,"{""0"": [3, 8, 9, 14, 16, 18], ""1"": [5, 16, 19], ""2"": [7, 9, 11, 13, 16], ""3"": [1, 6, 16], ""4"": [3, 5], ""5"": [1, 6, 7, 10, 17], ""6"": [4, 8, 11, 12, 16, 17], ""7"": [1, 6, 12, 19], ""8"": [1, 2, 3, 6, 9, 10, 12, 19], ""9"": [3, 12, 18], ""10"": [5, 12, 17, 18], ""11"": [0, 1, 2, 4, 16, 18], ""12"": [3, 4, 7, 9, 18], ""13"": [4, 10, 14, 15, 16, 19], ""14"": [0, 3, 6, 8, 11, 12, 19], ""15"": [4, 5, 7, 11], ""16"": [3, 10, 11, 14, 18], ""17"": [1, 19], ""18"": [], ""19"": [1, 2, 4, 5, 6, 8, 17, 18]}","0: [3, 8, 9, 14, 16, 18]
1: [5, 16, 19]
2: [7, 9, 11, 13, 16]
3: [1, 6, 16]
4: [3, 5]
5: [1, 6, 7, 10, 17]
6: [4, 8, 11, 12, 16, 17]
7: [1, 6, 12, 19]
8: [1, 2, 3, 6, 9, 10, 12, 19]
9: [3, 12, 18]
10: [5, 12, 17, 18]
11: [0, 1, 2, 4, 16, 18]
12: [3, 4, 7, 9, 18]
13: [4, 10, 14, 15, 16, 19]
14: [0, 3, 6, 8, 11, 12, 19]
15: [4, 5, 7, 11]
16: [3, 10, 11, 14, 18]
17: [1, 19]
18: []
19: [1, 2, 4, 5, 6, 8, 17, 18]"
train_n5_p035_00295,train,5,0.35,9,1,4,"[1, 4]",2,"{""0"": [2], ""1"": [4], ""2"": [0, 3, 4], ""3"": [2], ""4"": [1, 2, 3]}","0: [2]
1: [4]
2: [0, 3, 4]
3: [2]
4: [1, 2, 3]"
train_n20_p02_00706,train,20,0.2,74,2,17,"[2, 18, 17]",3,"{""0"": [2, 15, 18], ""1"": [6, 8, 9, 10, 16], ""2"": [1, 13, 14, 18, 19], ""3"": [17], ""4"": [7, 14, 15], ""5"": [6, 9, 10, 14], ""6"": [11], ""7"": [5, 9, 12, 16, 18], ""8"": [3, 10, 16], ""9"": [0, 3, 4, 6, 7, 16, 17, 18], ""10"": [1, 4, 9], ""11"": [10, 13, 14, 15], ""12"": [14], ""13"": [0, 1, 5, 6, 10, 11, 15, 16], ""14"": [3, 13], ""15"": [1, 14, 16, 19], ""16"": [1, 4, 14, 15, 19], ""17"": [11, 15, 19], ""18"": [2, 12, 17], ""19"": [4, 7, 11]}","0: [2, 15, 18]
1: [6, 8, 9, 10, 16]
2: [1, 13, 14, 18, 19]
3: [17]
4: [7, 14, 15]
5: [6, 9, 10, 14]
6: [11]
7: [5, 9, 12, 16, 18]
8: [3, 10, 16]
9: [0, 3, 4, 6, 7, 16, 17, 18]
10: [1, 4, 9]
11: [10, 13, 14, 15]
12: [14]
13: [0, 1, 5, 6, 10, 11, 15, 16]
14: [3, 13]
15: [1, 14, 16, 19]
16: [1, 4, 14, 15, 19]
17: [11, 15, 19]
18: [2, 12, 17]
19: [4, 7, 11]"
train_n10_p03_00037,train,10,0.3,22,9,6,"[9, 2, 6]",3,"{""0"": [1, 4, 6, 7, 9], ""1"": [2, 7, 8, 9], ""2"": [6], ""3"": [6], ""4"": [1, 2, 6], ""5"": [9], ""6"": [3, 9], ""7"": [], ""8"": [2, 6], ""9"": [2, 3, 8]}","0: [1, 4, 6, 7, 9]
1: [2, 7, 8, 9]
2: [6]
3: [6]
4: [1, 2, 6]
5: [9]
6: [3, 9]
7: []
8: [2, 6]
9: [2, 3, 8]"
train_n15_p025_00608,train,15,0.25,54,4,2,"[4, 10, 2]",3,"{""0"": [7, 8, 10, 13, 14], ""1"": [2, 9, 10, 11], ""2"": [3, 4, 10, 12], ""3"": [6, 10, 11], ""4"": [10], ""5"": [1, 3, 6, 9], ""6"": [0, 4, 5, 14], ""7"": [2, 5, 11, 13, 14], ""8"": [0, 1, 3, 4, 7, 10], ""9"": [4, 5], ""10"": [1, 2, 5], ""11"": [2, 4, 12], ""12"": [4, 9], ""13"": [5, 7, 8, 14], ""14"": [0, 2, 3, 12]}","0: [7, 8, 10, 13, 14]
1: [2, 9, 10, 11]
2: [3, 4, 10, 12]
3: [6, 10, 11]
4: [10]
5: [1, 3, 6, 9]
6: [0, 4, 5, 14]
7: [2, 5, 11, 13, 14]
8: [0, 1, 3, 4, 7, 10]
9: [4, 5]
10: [1, 2, 5]
11: [2, 4, 12]
12: [4, 9]
13: [5, 7, 8, 14]
14: [0, 2, 3, 12]"
train_n20_p02_00213,train,20,0.2,73,19,1,"[19, 1]",2,"{""0"": [3, 11], ""1"": [0, 6, 9, 13, 16, 19], ""2"": [3, 4, 7, 19], ""3"": [2, 8, 11, 16], ""4"": [8, 12, 13], ""5"": [0, 2, 4, 7, 9, 10, 12], ""6"": [14, 18], ""7"": [0, 11, 15, 16], ""8"": [5, 11, 13, 18], ""9"": [5, 13, 15, 17, 18], ""10"": [12, 15, 16], ""11"": [3, 4, 9, 14, 18], ""12"": [0, 2, 3, 4, 16], ""13"": [18], ""14"": [1, 2, 8, 10], ""15"": [7, 10, 14], ""16"": [17], ""17"": [2], ""18"": [1, 4, 8, 10, 11, 19], ""19"": [1, 6, 18]}","0: [3, 11]
1: [0, 6, 9, 13, 16, 19]
2: [3, 4, 7, 19]
3: [2, 8, 11, 16]
4: [8, 12, 13]
5: [0, 2, 4, 7, 9, 10, 12]
6: [14, 18]
7: [0, 11, 15, 16]
8: [5, 11, 13, 18]
9: [5, 13, 15, 17, 18]
10: [12, 15, 16]
11: [3, 4, 9, 14, 18]
12: [0, 2, 3, 4, 16]
13: [18]
14: [1, 2, 8, 10]
15: [7, 10, 14]
16: [17]
17: [2]
18: [1, 4, 8, 10, 11, 19]
19: [1, 6, 18]"
train_n10_p03_00123,train,10,0.3,26,8,2,"[8, 1, 4, 2]",4,"{""0"": [1, 2, 4, 9], ""1"": [4, 6], ""2"": [5, 7], ""3"": [1, 7], ""4"": [2, 6], ""5"": [3, 7], ""6"": [0, 3, 9], ""7"": [0, 2, 6, 8, 9], ""8"": [1], ""9"": [0, 5, 7]}","0: [1, 2, 4, 9]
1: [4, 6]
2: [5, 7]
3: [1, 7]
4: [2, 6]
5: [3, 7]
6: [0, 3, 9]
7: [0, 2, 6, 8, 9]
8: [1]
9: [0, 5, 7]"
train_n5_p035_00422,train,5,0.35,6,1,0,"[1, 4, 0]",3,"{""0"": [], ""1"": [3, 4], ""2"": [0], ""3"": [2, 4], ""4"": [0]}","0: []
1: [3, 4]
2: [0]
3: [2, 4]
4: [0]"
train_n15_p025_00007,train,15,0.25,50,8,4,"[8, 0, 3, 1, 4]",5,"{""0"": [2, 3, 9, 11], ""1"": [4, 6, 7, 12, 13, 14], ""2"": [3, 5, 7, 14], ""3"": [1], ""4"": [8], ""5"": [0, 3], ""6"": [], ""7"": [8, 10, 13, 14], ""8"": [0], ""9"": [1, 2, 7, 8, 11], ""10"": [3, 4, 6, 8, 14], ""11"": [0, 5, 6, 8, 12, 14], ""12"": [6, 8, 10, 11], ""13"": [1, 3, 8, 10], ""14"": [2, 10, 12]}","0: [2, 3, 9, 11]
1: [4, 6, 7, 12, 13, 14]
2: [3, 5, 7, 14]
3: [1]
4: [8]
5: [0, 3]
6: []
7: [8, 10, 13, 14]
8: [0]
9: [1, 2, 7, 8, 11]
10: [3, 4, 6, 8, 14]
11: [0, 5, 6, 8, 12, 14]
12: [6, 8, 10, 11]
13: [1, 3, 8, 10]
14: [2, 10, 12]"
train_n20_p02_00070,train,20,0.2,92,16,18,"[16, 18]",2,"{""0"": [1, 7, 9, 10], ""1"": [4, 5, 7, 13, 17], ""2"": [4, 5, 7, 13, 15], ""3"": [5, 11, 13, 15], ""4"": [1, 2, 6], ""5"": [15], ""6"": [2, 3, 9, 11, 16, 19], ""7"": [2, 9, 12, 13, 16, 18], ""8"": [0, 1, 4, 10, 12], ""9"": [2, 3, 16, 17], ""10"": [1, 2, 8, 11], ""11"": [7, 12, 15, 16], ""12"": [0, 3, 13, 16, 17], ""13"": [], ""14"": [0, 9, 16], ""15"": [6, 7, 8, 18, 19], ""16"": [1, 2, 8, 9, 10, 11, 15, 18], ""17"": [0, 5, 7, 9, 11], ""18"": [0, 5, 6, 7, 9, 10, 11, 12, 13, 16], ""19"": [8, 11, 12, 15, 17]}","0: [1, 7, 9, 10]
1: [4, 5, 7, 13, 17]
2: [4, 5, 7, 13, 15]
3: [5, 11, 13, 15]
4: [1, 2, 6]
5: [15]
6: [2, 3, 9, 11, 16, 19]
7: [2, 9, 12, 13, 16, 18]
8: [0, 1, 4, 10, 12]
9: [2, 3, 16, 17]
10: [1, 2, 8, 11]
11: [7, 12, 15, 16]
12: [0, 3, 13, 16, 17]
13: []
14: [0, 9, 16]
15: [6, 7, 8, 18, 19]
16: [1, 2, 8, 9, 10, 11, 15, 18]
17: [0, 5, 7, 9, 11]
18: [0, 5, 6, 7, 9, 10, 11, 12, 13, 16]
19: [8, 11, 12, 15, 17]"
train_n20_p02_00308,train,20,0.2,83,7,9,"[7, 9]",2,"{""0"": [5, 14, 16], ""1"": [2, 16], ""2"": [11, 15, 18], ""3"": [6, 18], ""4"": [2, 6, 13], ""5"": [0, 2, 3, 14, 16, 17, 18], ""6"": [0, 8, 9, 10, 12, 16, 17], ""7"": [2, 9, 10, 12, 15, 19], ""8"": [2, 11, 16], ""9"": [13], ""10"": [6, 14, 15], ""11"": [0, 2, 13, 14, 17], ""12"": [6, 15, 16], ""13"": [0, 3, 4, 7, 11, 12, 15, 16, 19], ""14"": [0, 6, 12], ""15"": [0, 2, 5, 8, 14], ""16"": [0, 3, 12, 13], ""17"": [1, 5, 7, 13, 14, 18], ""18"": [2, 8, 13, 16, 17], ""19"": [0, 7, 12]}","0: [5, 14, 16]
1: [2, 16]
2: [11, 15, 18]
3: [6, 18]
4: [2, 6, 13]
5: [0, 2, 3, 14, 16, 17, 18]
6: [0, 8, 9, 10, 12, 16, 17]
7: [2, 9, 10, 12, 15, 19]
8: [2, 11, 16]
9: [13]
10: [6, 14, 15]
11: [0, 2, 13, 14, 17]
12: [6, 15, 16]
13: [0, 3, 4, 7, 11, 12, 15, 16, 19]
14: [0, 6, 12]
15: [0, 2, 5, 8, 14]
16: [0, 3, 12, 13]
17: [1, 5, 7, 13, 14, 18]
18: [2, 8, 13, 16, 17]
19: [0, 7, 12]"
train_n5_p035_00707,train,5,0.35,9,3,0,"[3, 0]",2,"{""0"": [], ""1"": [0, 4], ""2"": [1, 3], ""3"": [0, 1, 2], ""4"": [0, 1]}","0: []
1: [0, 4]
2: [1, 3]
3: [0, 1, 2]
4: [0, 1]"
train_n10_p03_00691,train,10,0.3,35,6,1,"[6, 8, 0, 1]",4,"{""0"": [1, 2, 5, 7, 9], ""1"": [3, 4, 7, 8], ""2"": [0, 1, 4, 8], ""3"": [1, 4, 6], ""4"": [0, 1, 2, 3], ""5"": [1, 2, 9], ""6"": [8], ""7"": [1, 3, 4, 8, 9], ""8"": [0, 2, 4], ""9"": [0, 3, 4]}","0: [1, 2, 5, 7, 9]
1: [3, 4, 7, 8]
2: [0, 1, 4, 8]
3: [1, 4, 6]
4: [0, 1, 2, 3]
5: [1, 2, 9]
6: [8]
7: [1, 3, 4, 8, 9]
8: [0, 2, 4]
9: [0, 3, 4]"
train_n5_p035_00634,train,5,0.35,6,4,1,"[4, 1]",2,"{""0"": [2, 3, 4], ""1"": [2], ""2"": [3], ""3"": [], ""4"": [1]}","0: [2, 3, 4]
1: [2]
2: [3]
3: []
4: [1]"
train_n10_p03_00027,train,10,0.3,25,8,3,"[8, 9, 6, 3]",4,"{""0"": [1, 3, 7, 9], ""1"": [2, 9], ""2"": [0, 1, 4], ""3"": [2, 4, 9], ""4"": [6], ""5"": [3], ""6"": [0, 3, 4], ""7"": [1, 2, 5, 8], ""8"": [1, 9], ""9"": [2, 6]}","0: [1, 3, 7, 9]
1: [2, 9]
2: [0, 1, 4]
3: [2, 4, 9]
4: [6]
5: [3]
6: [0, 3, 4]
7: [1, 2, 5, 8]
8: [1, 9]
9: [2, 6]"
train_n20_p02_00364,train,20,0.2,81,19,7,"[19, 7]",2,"{""0"": [5, 7, 8, 18, 19], ""1"": [2, 7, 8], ""2"": [6, 10, 12], ""3"": [0, 9, 15], ""4"": [0], ""5"": [1, 7, 12, 16], ""6"": [19], ""7"": [11, 14, 16, 17], ""8"": [0, 2, 3, 13, 15], ""9"": [5, 7, 11, 13, 14, 15], ""10"": [1, 2, 4, 5, 7, 9, 18], ""11"": [3, 10], ""12"": [3, 5, 9, 16], ""13"": [0, 2, 4, 8, 16], ""14"": [1, 2, 5, 10, 11, 17], ""15"": [0, 11], ""16"": [1, 9, 10, 12, 13, 14], ""17"": [6, 10, 12, 14, 18, 19], ""18"": [3, 5, 10, 15], ""19"": [3, 6, 7, 10]}","0: [5, 7, 8, 18, 19]
1: [2, 7, 8]
2: [6, 10, 12]
3: [0, 9, 15]
4: [0]
5: [1, 7, 12, 16]
6: [19]
7: [11, 14, 16, 17]
8: [0, 2, 3, 13, 15]
9: [5, 7, 11, 13, 14, 15]
10: [1, 2, 4, 5, 7, 9, 18]
11: [3, 10]
12: [3, 5, 9, 16]
13: [0, 2, 4, 8, 16]
14: [1, 2, 5, 10, 11, 17]
15: [0, 11]
16: [1, 9, 10, 12, 13, 14]
17: [6, 10, 12, 14, 18, 19]
18: [3, 5, 10, 15]
19: [3, 6, 7, 10]"
train_n5_p035_00118,train,5,0.35,7,4,1,"[4, 1]",2,"{""0"": [2, 3], ""1"": [3], ""2"": [1], ""3"": [2], ""4"": [1, 3]}","0: [2, 3]
1: [3]
2: [1]
3: [2]
4: [1, 3]"
train_n15_p025_00350,train,15,0.25,44,1,13,"[1, 2, 3, 13]",4,"{""0"": [7, 8, 12, 13], ""1"": [2, 11, 14], ""2"": [3, 5, 8, 10, 11], ""3"": [0, 11, 13], ""4"": [1, 5, 9, 11], ""5"": [8], ""6"": [3, 4, 10, 11, 13], ""7"": [1, 12], ""8"": [9, 11], ""9"": [2, 4, 6], ""10"": [5], ""11"": [3, 9, 10], ""12"": [5, 8, 9, 13], ""13"": [1, 2, 5, 9], ""14"": []}","0: [7, 8, 12, 13]
1: [2, 11, 14]
2: [3, 5, 8, 10, 11]
3: [0, 11, 13]
4: [1, 5, 9, 11]
5: [8]
6: [3, 4, 10, 11, 13]
7: [1, 12]
8: [9, 11]
9: [2, 4, 6]
10: [5]
11: [3, 9, 10]
12: [5, 8, 9, 13]
13: [1, 2, 5, 9]
14: []"
train_n15_p025_00537,train,15,0.25,44,8,10,"[8, 10]",2,"{""0"": [13, 14], ""1"": [6, 14], ""2"": [1, 3, 12, 13], ""3"": [5, 14], ""4"": [1, 2, 3, 5, 9, 12], ""5"": [1, 4, 12, 14], ""6"": [7], ""7"": [10], ""8"": [4, 7, 10], ""9"": [2, 6, 8, 10], ""10"": [0, 4], ""11"": [1, 8], ""12"": [6, 7, 8, 9], ""13"": [7, 9], ""14"": [4, 6, 7, 9, 13]}","0: [13, 14]
1: [6, 14]
2: [1, 3, 12, 13]
3: [5, 14]
4: [1, 2, 3, 5, 9, 12]
5: [1, 4, 12, 14]
6: [7]
7: [10]
8: [4, 7, 10]
9: [2, 6, 8, 10]
10: [0, 4]
11: [1, 8]
12: [6, 7, 8, 9]
13: [7, 9]
14: [4, 6, 7, 9, 13]"
train_n15_p025_00578,train,15,0.25,59,4,9,"[4, 9]",2,"{""0"": [1, 4, 6, 7], ""1"": [0, 2, 7, 10, 12, 13], ""2"": [8, 11, 13, 14], ""3"": [9, 11, 13, 14], ""4"": [2, 5, 9], ""5"": [4, 6, 7, 13], ""6"": [7, 11, 12], ""7"": [1, 2, 3, 9, 13], ""8"": [1, 5, 6, 12, 13], ""9"": [3, 5, 6, 14], ""10"": [3, 7], ""11"": [1, 4, 7, 8, 9, 10, 12], ""12"": [14], ""13"": [1, 4, 9, 10, 14], ""14"": [7, 12]}","0: [1, 4, 6, 7]
1: [0, 2, 7, 10, 12, 13]
2: [8, 11, 13, 14]
3: [9, 11, 13, 14]
4: [2, 5, 9]
5: [4, 6, 7, 13]
6: [7, 11, 12]
7: [1, 2, 3, 9, 13]
8: [1, 5, 6, 12, 13]
9: [3, 5, 6, 14]
10: [3, 7]
11: [1, 4, 7, 8, 9, 10, 12]
12: [14]
13: [1, 4, 9, 10, 14]
14: [7, 12]"
train_n20_p02_00373,train,20,0.2,71,16,12,"[16, 10, 12]",3,"{""0"": [2, 9, 18], ""1"": [3, 15, 16], ""2"": [12, 14, 17], ""3"": [5, 8], ""4"": [1, 2, 5, 13], ""5"": [3, 7, 10, 15, 16], ""6"": [10, 14], ""7"": [1, 2, 5, 8, 10, 14, 19], ""8"": [3, 4, 6, 7], ""9"": [11], ""10"": [1, 2, 3, 7, 8, 12, 14, 15, 16], ""11"": [0, 6], ""12"": [5, 8, 13], ""13"": [], ""14"": [2, 7, 15, 16], ""15"": [1, 2, 4, 11], ""16"": [0, 9, 10, 19], ""17"": [0, 6, 8], ""18"": [4, 8, 12], ""19"": [1, 2, 8, 13, 18]}","0: [2, 9, 18]
1: [3, 15, 16]
2: [12, 14, 17]
3: [5, 8]
4: [1, 2, 5, 13]
5: [3, 7, 10, 15, 16]
6: [10, 14]
7: [1, 2, 5, 8, 10, 14, 19]
8: [3, 4, 6, 7]
9: [11]
10: [1, 2, 3, 7, 8, 12, 14, 15, 16]
11: [0, 6]
12: [5, 8, 13]
13: []
14: [2, 7, 15, 16]
15: [1, 2, 4, 11]
16: [0, 9, 10, 19]
17: [0, 6, 8]
18: [4, 8, 12]
19: [1, 2, 8, 13, 18]"
train_n10_p03_00646,train,10,0.3,21,6,2,"[6, 4, 8, 0, 2]",5,"{""0"": [2, 6, 8], ""1"": [5, 6], ""2"": [0], ""3"": [0, 1], ""4"": [8], ""5"": [], ""6"": [4, 5, 7], ""7"": [3, 6, 9], ""8"": [0, 1], ""9"": [1, 3, 5, 8]}","0: [2, 6, 8]
1: [5, 6]
2: [0]
3: [0, 1]
4: [8]
5: []
6: [4, 5, 7]
7: [3, 6, 9]
8: [0, 1]
9: [1, 3, 5, 8]"
